Year,Month,Rainfall,LTA,rainfall_annn0maly,STDIV,SPI,drought_occurrence,drought_severity,Lat,Lon,elev,Station_name
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-22.99,17.39,1632,Otjiterazu RG
2023,Jul,0,0.04,0,0.94,0,0,0,-21.96,17.65,1160.201373,Neu Otjisauna RG
2023,Jul,0.04,0.04,-0.04,0.94,-0.04,0,0,-21.7,17.7,1160.201373,Ombakatjiwinde
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-21.12,17.7,1160.201373,Monteith
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-21.66,17.82,1160.201373,Ondunduwazirapi
2023,Jul,0,0.04,0,0.94,0,0,0,-21.82,18.23,1160.201373,Steinhausen
2023,Jul,0.04,0.04,0,0.94,0,0,0,-20.56,14.66,812,Morewag ADC
2023,Jul,0.04,0.04,-0.04,0.94,-0.04,0,0,-20.95,14.83,559,Sorris Sorris ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-21.05,15.51,1228,Omatjete ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-21.03,15.48,1160.201373,Omatjette (closed)
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-21.42,15.95,1219,Omaruru ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-21.04,16.22,1160.201373,Ombona
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-21.12,17.22,1160.201373,Otjikururume
2023,Jul,0,0.04,0,0.94,0,0,0,-21.2,17.82,1160.201373,Eureka
2023,Jul,0.04,0.04,-0.04,0.94,-0.04,0,0,-21.28,18.07,1160.201373,Kalidona
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-21.41,18.16,1586,Rodenbeck
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-20.99,18.23,1427,Okondjatu ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-20.61,20.85,1039,Eiseb ADC
2023,Jul,0,0.04,0,0.94,0,0,0,-20.11,16.15,1266,Outjo ADC
2023,Jul,0.04,0.04,-0.04,0.94,-0.04,0,0,-20.46,16.65,1468,Otjiwarongo ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-20.42,17.33,1460,Okomumbonde LSR
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-20.93,17.78,1160.201373,La Paloma
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-20.96,17.82,1160.201373,Donkerwater
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-20.41,18.22,1316,Okamatapati ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-19.69,14.32,1173,Erwee ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-19.8,14.54,1020,Anker ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-19.63,14.85,1225,Kamanjab ADC
2023,Jul,0,0.04,0,0.94,0,0,0,-19.64,17.35,1417,Otavi ADC
2023,Jul,0.04,0.04,-0.04,0.94,-0.04,0,0,-19.56,18.11,1481,Grootfontein ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-19.64,18.6,1209,Otjituuo ADC
2023,Jul,0,0.04,0,0.94,0,0,0,-19.6,20.5,1149,Tsumkwe ADC
2023,Jul,0.04,0.04,-0.04,0.94,-0.04,0,0,-19.12,13.62,574,Sesfontein ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-19.31,14.48,1245,Galton Gate
2023,Jul,0,0.04,0.76,0.94,0.81,0,0,-19.81,15.18,1160.201373,Otjitambi
2023,Jul,0.8,0.04,0,0.94,0,0,0,-19.42,17.43,1160.201373,Kombat Booster RG
2023,Jul,0.04,0.04,-0.04,0.94,-0.04,0,0,-19.16,17.85,1160.201373,Friedrichsruhe
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-19.66,17.86,1160.201373,Awagobibtal
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-19.34,18.06,1160.201373,Grootfontein Town 91
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-19.31,18.15,1160.201373,Berg Aukas RG
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-19.5,19.63,1215,Mkata ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-18.92,14.11,1084,Oruvandjai ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-19.18,15.92,1102,Okaukuejo_Manual
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-19.33,15.94,1136,Anderson Gate (Ombika)
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-19.33,15.95,1160.201373,Ombika
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-19.04,16.47,1160.201373,Halali
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-19.48,17.19,1160.201373,Huttenhof
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-19.45,18.41,1160.201373,Gaikos
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-19.4,18.61,1160.201373,Klein Huis
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-19.1,18.79,1160.201373,Wilde
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-18.06,13.84,1160.201373,Opuwo ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-18.12,14.32,1198,Omakange ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-18.17,15.44,1097,Onkani ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-18.19,16.38,1098,Onankali ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-18.81,16.94,1160.201373,Namutoni
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-18.08,16.53,1101,Onyuulaye ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-18.41,16.64,1099,Okashana ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-18.49,17.06,1117,King Kauluma ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-18.47,17.34,1143,Okapya LDC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-18.86,18.13,1160.201373,Choantsas
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-18.79,18.93,1160.201373,Mururani
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.89,15.07,1109,Okahao ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.65,15.47,1105,Oshikuku ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-18.05,13.84,1165,Opuwo
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.9,15.56,1090,Okaukamashe ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.79,15.61,1093,Uukwangula ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-18.05,15.96,1096,Okatyali ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-18.02,15.92,1094,Uukwiyu-Uushona ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.93,15.87,1091,Eheke 
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.43,16.71,1097,Ongha ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.91,15.97,1104,Ondangwa DVS
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-18.12,15.54,1088,Engombe ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-18,16.02,1097,Olukonda ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.72,16.14,1102,Ongula ya Netanga
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.95,16.2,1094,Onayena ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-18.24,16.24,1089,Omuntele ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.79,16.46,1118,Epembe ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.54,17.72,1148,Omauni ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.96,19.73,1103,Rundu Airport_manual
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.9,19.81,1160.201373,Kaisosi ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-18.04,20.7,1160.201373,Ndiyona ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-18.04,21.43,1160.201373,Mukwe ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.59,14.68,1112,Onesi ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.74,14.88,1110,Tsandi ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.51,14.99,1115,Outapi ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.55,15.53,1101,Etayi ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.91,15.7,1087,Ompundja ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.99,15.69,1097,Enguwantale ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.79,15.77,1099,Ongwediva ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.82,15.93,1160.201373,Okaku ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.88,15.95,1103,Ondangwa_Manual
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.79,16.07,1107,Oshigambo ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.67,18.23,1160.201373,Mpungu ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.68,18.66,1160.201373,Kahenge ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.87,19.53,1160.201373,Ruuga ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.91,19.77,1104,Rundu ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.9,20.21,1071,Mashare ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.98,20.52,1160.201373,Ndonga-Linena ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.87,22.9,1160.201373,Omega III ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.82,23.4,1160.201373,Kongola ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.97,23.45,963,Sachona ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.78,23.82,956,Sibbinda ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.66,24.14,1160.201373,Kasheshe ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.71,24.53,1160.201373,Bukalo ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.98,24.12,1160.201373,Chichimane ADC
2023,Jul,0,0.04,0,0.94,0,0,0,-17.92,24.71,1160.201373,Ngoma ADC
2023,Jul,0.04,0.04,-0.04,0.94,-0.04,0,0,-17.43,13.28,1081,Okangwati (MAWLR) AWS
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.44,14.43,1138,Oshifo ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.46,15.09,1105,Onawa ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.45,15.67,1102,Ongenga ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.44,15.33,1102,Okalongo ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.45,15.89,1160.201373,Omafo ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.42,16,1106,Edundja ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.48,16.33,1160.201373,Eenhana ADC
2023,Jul,0,0.04,-0.04,0.94,-0.04,0,0,-17.63,24.18,960,Katima Mulilo Airport_Manual
2023,Jul,0,0.04,-0.07,0.94,-0.07,0,0,-17.49,24.28,955,Katima Mulilo ADC
2023,Jul,0.04,0.11,-0.11,0.94,-0.11,0,0,-17.49,24.32,940,Caprivi River Lodge
2019,Aug,0,0.11,0,0.94,0,0,0,-27.47,19.61,1160.201373,Snyrivier N (Nimmerrust)
2019,Aug,0.11,0.11,-0.11,0.94,-0.11,0,0,-27.21,18.97,1160.201373,Naos (Kharas)
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-26.54,18.11,1160.201373,Keetmanshoopt_Manual
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-25.6,16.35,1160.201373,Haremub
2019,Aug,0,0.11,0,0.94,0,0,0,-24.23,17.5,1160.201373,Kub-Suid
2019,Aug,0.11,0.11,-0.01,0.94,-0.01,0,0,-23.53,17.99,1160.201373,Rheinpfalz (Khomas)
2019,Aug,0.1,0.11,-0.11,0.94,-0.11,0,0,-23.68,18.27,1160.201373,Gomnab
2019,Aug,0,0.11,0,0.94,0,0,0,-23.67,18.39,1160.201373,Olifantwater
2019,Aug,0.11,0.11,-0.11,0.94,-0.11,0,0,-23.4,19.02,1160.201373,Monica
2019,Aug,0,0.11,0,0.94,0,0,0,-22.98,14.65,91,Walvis Bay_Manual
2019,Aug,0.11,0.11,0,0.94,0,0,0,-22.65,16.45,1160.201373,Aandrus
2019,Aug,0.11,0.11,-0.11,0.94,-0.11,0,0,-22.57,16.78,1160.201373,Hochfels second
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-22.8,16.83,1160.201373,Claratal
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-22.61,17.08,1160.201373,Eros_Manual
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-22.6,17.07,1160.201373,Pioniers Park
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-22.57,17.09,1721,Windhoek_Manual
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-22.78,17.38,1160.201373,Binsenheim
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-22.83,17.78,1160.201373,Bitterwater
2019,Aug,0,0.11,0,0.94,0,0,0,-22.26,16.42,1160.201373,Westfalenhof
2019,Aug,0.11,0.11,-0.11,0.94,-0.11,0,0,-22.21,16.53,1169,Swakop Poort RG
2019,Aug,0,0.11,0,0.94,0,0,0,-22.3,16.93,1160.201373,Otjiseva
2019,Aug,0.11,0.11,0,0.94,0,0,0,-22.5,17.4,1160.201373,Sonleitten
2019,Aug,0.11,0.11,0,0.94,0,0,0,-22.33,17.62,1657,Bodenhausen
2019,Aug,0.11,0.11,-0.11,0.94,-0.11,0,0,-21.98,17.22,1518,Ovitoto ADC
2019,Aug,0,0.11,0,0.94,0,0,0,-22.16,17.78,1656,Okahua
2019,Aug,0.11,0.11,-0.11,0.94,-0.11,0,0,-22.26,18.15,1160.201373,Omateva
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-21.91,16.32,1160.201373,Wilhelmstal
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-21.63,16.48,1160.201373,Otjombuindja
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-21.98,16.92,1160.201373,Okahandja
2019,Aug,0,0.11,0,0.94,0,0,0,-21.7,17.7,1160.201373,Ombakatjiwinde
2019,Aug,0.11,0.11,-0.11,0.94,-0.11,0,0,-21.12,17.7,1160.201373,Monteith
2019,Aug,0,0.11,0,0.94,0,0,0,-21.66,17.82,1160.201373,Ondunduwazirapi
2019,Aug,0.11,0.11,0,0.94,0,0,0,-21.82,18.23,1160.201373,Steinhausen
2019,Aug,0.11,0.11,-0.11,0.94,-0.11,0,0,-21.14,18.79,1449,Otjinene ADC
2019,Aug,0,0.11,0,0.94,0,0,0,-21.03,15.48,1160.201373,Omatjette (closed)
2019,Aug,0.11,0.11,-0.11,0.94,-0.11,0,0,-21.22,15.73,1160.201373,Etendero
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-21.13,16.17,1160.201373,Eheratengua
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-21.04,16.22,1160.201373,Ombona
2019,Aug,0,0.11,0,0.94,0,0,0,-21.12,17.22,1160.201373,Otjikururume
2019,Aug,0.11,0.11,0,0.94,0,0,0,-21.2,17.82,1160.201373,Eureka
2019,Aug,0.11,0.11,-0.11,0.94,-0.11,0,0,-21.28,18.07,1160.201373,Kalidona
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-20.88,15.85,1160.201373,Eremutua (NE) 25
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-20.42,17.33,1460,Okomumbonde LSR
2019,Aug,0,0.11,0,0.94,0,0,0,-20.93,17.78,1160.201373,La Paloma
2019,Aug,0.11,0.11,-0.11,0.94,-0.11,0,0,-20.96,17.82,1160.201373,Donkerwater
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-19.81,15.18,1160.201373,Otjitambi
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-19.66,17.86,1160.201373,Awagobibtal
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-19.71,17.97,1160.201373,Otjirukaku
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-19.34,18.06,1160.201373,Grootfontein Town 91
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-19.48,17.19,1160.201373,Huttenhof
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-19.34,18.07,1160.201373,Ilmenau
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-19.45,18.41,1160.201373,Gaikos
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-19.4,18.61,1160.201373,Klein Huis
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-19.1,18.79,1160.201373,Wilde
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-18.19,16.38,1098,Onankali ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-18.41,16.64,1099,Okashana ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-18.73,17.58,1160.201373,Kakuse
2019,Aug,0,0.11,0,0.94,0,0,0,-18.86,18.13,1160.201373,Choantsas
2019,Aug,0.11,0.11,-0.11,0.94,-0.11,0,0,-18.92,18.3,1160.201373,Koukuas
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-18.79,18.93,1160.201373,Mururani
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-18.2,19.48,1166,Ncamagoro ADC
2019,Aug,0,0.11,0,0.94,0,0,0,-18.05,13.84,1165,Opuwo
2019,Aug,0.11,0.11,-0.11,0.94,-0.11,0,0,-17.91,15.35,1097,Onaanda ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-18.12,15.54,1088,Engombe ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-17.95,16.2,1094,Onayena ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-17.79,16.46,1118,Epembe ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-18.04,20.7,1160.201373,Ndiyona ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-18.04,21.43,1160.201373,Mukwe ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-17.52,14.63,1160.201373,Eunda ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-17.59,14.68,1112,Onesi ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-17.51,14.99,1115,Outapi ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-17.67,15.47,1160.201373,Oshikuku (closed)
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-17.55,15.53,1101,Etayi ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-17.91,15.7,1087,Ompundja ADC
2019,Aug,0,0.11,0,0.94,0,0,0,-17.61,15.74,1160.201373,Endola ADC
2019,Aug,0.11,0.11,-0.11,0.94,-0.11,0,0,-17.79,15.77,1099,Ongwediva ADC
2019,Aug,0,0.11,0,0.94,0,0,0,-17.88,15.95,1103,Ondangwa_Manual
2019,Aug,0.11,0.11,-0.11,0.94,-0.11,0,0,-17.52,16.05,1160.201373,Ondobe ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-17.57,17.22,1160.201373,Okongo ADC
2019,Aug,0,0.11,0,0.94,0,0,0,-17.67,18.23,1160.201373,Mpungu ADC
2019,Aug,0.11,0.11,0,0.94,0,0,0,-17.68,18.66,1160.201373,Kahenge ADC
2019,Aug,0.11,0.11,-0.11,0.94,-0.11,0,0,-17.85,19.35,1160.201373,Bunja (Sambusu) Mission
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-17.87,19.53,1160.201373,Ruuga ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-17.92,19.75,1160.201373,Rundu_Manual (closed)
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-17.9,20.21,1071,Mashare ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-17.98,20.52,1160.201373,Ndonga-Linena ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-17.97,23.45,963,Sachona ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-17.78,23.82,956,Sibbinda ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-17.71,24.53,1160.201373,Bukalo ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-17.98,24.12,1160.201373,Chichimane ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-17.92,24.71,1160.201373,Ngoma ADC
2019,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-17.45,15.67,1102,Ongenga ADC
2019,Aug,0,0.11,0.09,0.94,0.1,0,0,-17.44,15.33,1102,Okalongo ADC
2020,Aug,0.2,0.11,0,0.94,0,0,0,-28.09,18.69,967,Bondels RG
2020,Aug,0.11,0.11,-0.11,0.94,-0.11,0,0,-28.45,18.73,1160.201373,Warmbad
2020,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-28.02,18.75,1160.201373,Karasburg ADC
2020,Aug,0,0.11,0,0.94,0,0,0,-27.47,19.61,1160.201373,Snyrivier N (Nimmerrust)
2020,Aug,0.11,0.11,-0.11,0.94,-0.11,0,0,-27.21,18.97,1160.201373,Naos (Kharas)
2020,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-26.93,17.94,730,Naute RG
2020,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-26.58,18.12,1051,Keetmanshoop Res RG
2020,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-26.54,18.11,1160.201373,Keetmanshoopt_Manual
2020,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-26.8,19.65,963,Aroab ADC
2020,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-26.5,17.15,1160.201373,Bethanien (closed)
2020,Aug,0,0.11,0,0.94,0,0,0,-26.5,17.15,1004,Bethanien ADC
2020,Aug,0.11,0.11,-0.11,0.94,-0.11,0,0,-25.6,16.35,1160.201373,Haremub
2020,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-25.72,16.55,1610,Aruab
2020,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-26,17.77,946,Berseba ADC
2020,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-25.88,18.13,1160.201373,Tses (closed)
2020,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-25.88,18.12,972,Tses ADC
2020,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-25.94,19.12,1160.201373,Koes
2020,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-25.13,17.78,1049,Gibeon ADC
2020,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-25.38,19.1,1160.201373,Eindpaal
2020,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-24.85,18.8,1160.201373,Gochas (closed)
2020,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-24.19,17.03,1284,Draaihoek RG
2020,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-24.27,17.07,1273,Dirichas RG
2020,Aug,0,0.11,-0.11,0.94,-0.11,0,0,-24.04,17.12,1340,Schlip Bridge RG
2020,Aug,0,0.11,-0.11,0.95,-0.11,0,0,-24.18,17.36,1227,Gras RG
2020,Aug,0,0.11,-0.11,0.95,-0.11,0,0,-24.05,17.4,1250,Omamas RG
2020,Aug,0,0.11,-0.11,0.95,-0.11,0,0,-24.23,17.49,1207,Kub Bridge RG
2020,Aug,0,0.11,-0.11,0.95,-0.11,0,0,-24.23,17.5,1160.201373,Kub-Suid
2020,Aug,0,0.11,-0.11,0.95,-0.11,0,0,-24.52,17.85,1146,Hardap RG
2020,Aug,0,0.11,-0.11,0.95,-0.11,0,0,-24.36,17.57,1194,Karris RG
2020,Aug,0,0.11,-0.11,0.95,-0.11,0,0,-23.33,17.06,1454,Oanob RG
2020,Aug,0,0.11,-0.11,1.01,-0.11,0,0,-23.92,18.05,1262,Hoachanas ADC
2020,Aug,0,0.11,-0.11,1.04,-0.1,0,0,-23.9,18.28,1256,Gomchanas Ost
2020,Aug,0,0.11,-0.11,1.07,-0.1,0,0,-23.67,18.39,1160.201373,Olifantwater
2020,Aug,0,0.11,-0.11,1.09,-0.1,0,0,-22.78,16.37,1160.201373,Terra Rossa
2020,Aug,0,0.11,-0.11,1.13,-0.09,0,0,-22.65,16.45,1160.201373,Aandrus
2020,Aug,0,0.11,-0.11,1.14,-0.09,0,0,-22.8,16.83,1160.201373,Claratal
2020,Aug,0,0.11,-0.11,1.16,-0.09,0,0,-22.53,17.08,1635,Aigams RG
2020,Aug,0,0.11,-0.11,1.17,-0.09,0,0,-22.61,17.08,1160.201373,Eros_Manual
2020,Aug,0,0.11,-0.11,1.17,-0.09,0,0,-22.6,17.07,1160.201373,Pioniers Park
2020,Aug,0,0.11,-0.11,1.18,-0.09,0,0,-22.57,17.09,1721,Windhoek_Manual
2020,Aug,0,0.11,-0.11,1.19,-0.09,0,0,-22.78,17.38,1160.201373,Binsenheim
2020,Aug,0,0.11,-0.11,1.19,-0.09,0,0,-22.83,17.78,1160.201373,Bitterwater
2020,Aug,0,0.11,-0.11,1.19,-0.09,0,0,-22.26,16.42,1160.201373,Westfalenhof
2020,Aug,0,0.11,-0.11,1.19,-0.09,0,0,-22.21,16.53,1169,Swakop Poort RG
2020,Aug,0,0.11,-0.11,1.19,-0.09,0,0,-22.3,16.93,1160.201373,Otjiseva
2020,Aug,0,0.11,-0.11,1.2,-0.09,0,0,-22.02,16.96,1356,Von Bach RG
2020,Aug,0,0.11,-0.11,1.2,-0.09,0,0,-22.07,17.18,1631,Okasuvandjtuo RG
2020,Aug,0,0.11,0,1.2,0,0,0,-22.26,17.02,1425,Booster 1 RG
2020,Aug,0.11,0.11,-0.11,1.2,-0.09,0,0,-22.46,17.24,1160.201373,Bergvlug
2020,Aug,0,0.11,0,1.2,0,0,0,-22.38,17.34,1812,Okarumuti RG
2020,Aug,0.11,0.11,-0.11,1.2,-0.09,0,0,-22.5,17.4,1160.201373,Sonleitten
2020,Aug,0,0.11,-0.11,1.2,-0.09,0,0,-21.82,17.48,1646,Uitkyk RG
2020,Aug,0,0.11,0.29,1.2,0.25,0,0,-22.23,17.54,1731,Okuje RG
2020,Aug,0.4,0.11,-0.11,1.2,-0.09,0,0,-21.15,17.18,1358,Omatako RG
2020,Aug,0,0.11,-0.11,1.2,-0.09,0,0,-22.17,17.63,1160.201373,Mecklenburg
2020,Aug,0,0.11,-0.11,1.2,-0.09,0,0,-21.98,17.22,1518,Ovitoto ADC
